x,y
-3.450111111147207560e-02,1.053794781620737808e+00
-3.311800720815791244e-02,1.052329124192023624e+00
-3.173193838538569678e-02,1.050866894814866948e+00
-3.037453096670354735e-02,1.049377271670169920e+00
-2.900639915638395308e-02,1.047898353735421395e+00
-2.767675929103760243e-02,1.046383488714781151e+00
-2.632823521350579135e-02,1.044886719199180858e+00
-2.501393520986685062e-02,1.043358526245816487e+00
-2.370235403641757568e-02,1.041828418731112649e+00
-2.240075116569024277e-02,1.040289396908917530e+00
-2.113689355431178779e-02,1.038720501831851939e+00
-1.984272291038773062e-02,1.037175224980707577e+00
-1.864043430951941790e-02,1.035558855663306188e+00
-1.736312613701097504e-02,1.034000627009967976e+00
-1.620176490110199555e-02,1.032353205302570132e+00
-1.496595995422855471e-02,1.030763515592486801e+00
-1.380450605754754423e-02,1.029116159210837100e+00
-1.266727577951698956e-02,1.027453842898386149e+00
-1.148934965810213121e-02,1.025818224283070679e+00
-1.045094172810775469e-02,1.024092760055201223e+00
-9.294977373892046937e-03,1.022446302664129059e+00
-8.266515505828167867e-03,1.020712802047395229e+00
-7.322223614725243898e-03,1.018936001862791763e+00
-6.221723189615434649e-03,1.017249099522699929e+00
-5.285366136714651428e-03,1.015469356991559602e+00
-4.453808169758314249e-03,1.013635258007519191e+00
-3.458402129484581221e-03,1.011892035903905418e+00
-2.555133693265726740e-03,1.010101792001202980e+00
-1.862993922055275519e-03,1.008208725510192583e+00
-1.475342834357909732e-03,1.006233720556789724e+00
4.480547277097013392e-04,1.006123726336552338e+00
1.631564537905649120e-03,1.007116107623463375e+00
2.170705882417611841e-03,1.009050346271308962e+00
2.867633148114647357e-03,1.010941081186099710e+00
3.931278118809342428e-03,1.012653219492018808e+00
4.808578410202735479e-03,1.014456442222927857e+00
5.667006803340953261e-03,1.016280135973570031e+00
6.718125551050406832e-03,1.017995153710848255e+00
7.695287899893456067e-03,1.019749982289140933e+00
8.723749767957336004e-03,1.021483482905874540e+00
9.827392468305926054e-03,1.023166045977547345e+00
1.089628921226353485e-02,1.024870370352488624e+00
1.201303283751033874e-02,1.026545388696182393e+00
1.317773165457973399e-02,1.028189522228931452e+00
1.432086600431517129e-02,1.029848542007921752e+00
1.549947364891534653e-02,1.031482594186614810e+00
1.671808365268215302e-02,1.033085617142219581e+00
1.792146629382535689e-02,1.034700713567219710e+00
1.918830068963179106e-02,1.036267128338143495e+00
2.041808615701720328e-02,1.037862225192147880e+00
2.171225680094126392e-02,1.039407502043292464e+00
2.297941863666075682e-02,1.040973616255422396e+00
2.428102150738794401e-02,1.042512638077617293e+00
2.559824758064182387e-02,1.044037931286606158e+00
2.691254758428088603e-02,1.045566124239970307e+00
2.826789146774500924e-02,1.047056968414365574e+00
2.959753133309165479e-02,1.048571833435006262e+00
3.098370942278157181e-02,1.050034142580293706e+00
3.233085187287457196e-02,1.051533464234054360e+00
3.374237771094344696e-02,1.052971588756586696e+00
3.510843278664876194e-02,1.054453699323453231e+00
3.654098227174625013e-02,1.055871084783210900e+00
3.792682955810065121e-02,1.057334705465349023e+00
3.937693798362056075e-02,1.058734190042309509e+00
4.078307549037692159e-02,1.060178328371684797e+00
4.224793160439971329e-02,1.061562323228180560e+00
4.367457850929018504e-02,1.062986204125953904e+00
4.515188015618539635e-02,1.064356806730659910e+00
4.659904953717311504e-02,1.065759824544164180e+00
4.808689952318438016e-02,1.067118892171961431e+00
4.955445098649560731e-02,1.068500576254814982e+00
5.105127994011109116e-02,1.069849775080691012e+00
5.253895842559892088e-02,1.071209764391713115e+00
5.404346624322144133e-02,1.072550603228678234e+00
5.555093110350749208e-02,1.073888627106372784e+00
5.706209884525555859e-02,1.075222414711751284e+00
5.858925514128602435e-02,1.076537919120627240e+00
6.010681917144219955e-02,1.077864273190041189e+00
6.165196233443732965e-02,1.079158557767955218e+00
6.318572843952920126e-02,1.080466130056711771e+00
6.473760703663919425e-02,1.081751928482083347e+00
6.628713914307818311e-02,1.083040789411099158e+00
6.784508642033303116e-02,1.084319122788158563e+00
6.940998181439128611e-02,1.085589320866124030e+00
7.097340557617250190e-02,1.086861185201631219e+00
7.255331555219757256e-02,1.088112716693792725e+00
7.412731823351431659e-02,1.089371793244875208e+00
7.571648154146598531e-02,1.090611560030328331e+00
7.730715542294631926e-02,1.091849455993810114e+00
7.889812447309842158e-02,1.093086550571494842e+00
8.050290058767543833e-02,1.094306050268850861e+00
8.209723527056894676e-02,1.095539051645438855e+00
8.371584273289008060e-02,1.096740116946443022e+00
8.532295211602508589e-02,1.097956652039614456e+00
8.694551134897499090e-02,1.099152366415316440e+00
8.857093952689260030e-02,1.100344315005109319e+00
9.019101389385114631e-02,1.101543203155195050e+00
9.183255469728650311e-02,1.102712834849946644e+00
9.345698391759543755e-02,1.103906144495631292e+00
9.510597858565085494e-02,1.105065053806226549e+00
9.674834192987762094e-02,1.106233557485219343e+00
9.839366589046280587e-02,1.107397704367848235e+00
1.000533159686377710e-01,1.108541522456659711e+00
1.017008207736107561e-01,1.109702704082377034e+00
1.033708420887620577e-01,1.110831107817401797e+00
1.050319374440560477e-01,1.111972826006316417e+00
1.066972334613214002e-01,1.113108333666747107e+00
1.083751878531780677e-01,1.114225126960569634e+00
1.100459742181661704e-01,1.115352547003237937e+00
1.117296641077398373e-01,1.116460377842829255e+00
1.134134504316245129e-01,1.117568315205261786e+00
1.150944911934439208e-01,1.118680441893817878e+00
1.167916563560862930e-01,1.119767818835356810e+00
1.184848093598491747e-01,1.120861382595611078e+00
1.201798918241871739e-01,1.121951726230338453e+00
1.218855471942434376e-01,1.123025687339882506e+00
1.235868921082255850e-01,1.124106512804953217e+00
1.252957619243248721e-01,1.125175183021741798e+00
1.270104728849403286e-01,1.126234645584775595e+00
1.287168910779479536e-01,1.127307443400233256e+00
1.304417114711854675e-01,1.128350309948642272e+00
1.321636290694409577e-01,1.129398049413918192e+00
1.338813038677675593e-01,1.130452594630608765e+00
1.356168311631421319e-01,1.131477616069885395e+00
1.373445443858968829e-01,1.132515770789662923e+00
1.390760925468673415e-01,1.133547395345364750e+00
1.408184369744787667e-01,1.134560802518148392e+00
1.425544250384727374e-01,1.135585037130053543e+00
1.442983732392686680e-01,1.136595461114190631e+00
1.460469938316428518e-01,1.137598000004310439e+00
1.477923203900785576e-01,1.138606234179602161e+00
1.495457155719038811e-01,1.139600166580364782e+00
1.513027638530231866e-01,1.140587841655159806e+00
1.530573917135342188e-01,1.141579819046477873e+00
1.548188326436224227e-01,1.142559444227043475e+00
1.565849281103383617e-01,1.143530845729068712e+00
1.583475378743651185e-01,1.144508580366910389e+00
1.601176685118362031e-01,1.145472485806218188e+00
1.618926732200208496e-01,1.146427522930770326e+00
1.636628157981578346e-01,1.147391552730799624e+00
1.654413849287861837e-01,1.148339831208540662e+00
1.672246092702295295e-01,1.149279442378313698e+00
1.690031335821841896e-01,1.150227913118495593e+00
1.707891504603931132e-01,1.151162046847374887e+00
1.725799321869227465e-01,1.152087173330729852e+00
1.743676888050361973e-01,1.153018118474070874e+00
1.761602644412020857e-01,1.153939579675372640e+00
1.779588050904720997e-01,1.154849530077978192e+00
1.797556801053162012e-01,1.155762753208290139e+00
1.815530041550814933e-01,1.156674988941738036e+00
1.833604621502235854e-01,1.157567085961988429e+00
1.851663231997529580e-01,1.158462415059528405e+00
1.869688547468023598e-01,1.159364434030598190e+00
1.887841611774281891e-01,1.160240419149431546e+00
1.905986243567399374e-01,1.161118189947078161e+00
1.924098513180351189e-01,1.162002616999058935e+00
1.942291848517980757e-01,1.162870116327647363e+00
1.960517216989469402e-01,1.163730998226087721e+00
1.978720607524996622e-01,1.164596512091265135e+00
1.996948417634733242e-01,1.165456775440953052e+00
2.015254735082783466e-01,1.166300307074734421e+00
2.033547037814690261e-01,1.167146867974387714e+00
2.051827448655204889e-01,1.167995999293618192e+00
2.070191304506397711e-01,1.168826842014432987e+00
2.088570574650972234e-01,1.169654353497449728e+00
2.106935221644267442e-01,1.170485109544912694e+00
2.125319504005152293e-01,1.171311391572955829e+00
2.143784612758195263e-01,1.172119569392811034e+00
2.162232774897619725e-01,1.172931610856686291e+00
2.180667772834326001e-01,1.173746632454577554e+00
2.199182703121724536e-01,1.174543212435342987e+00
2.217713374047420027e-01,1.175336244939540808e+00
2.236236430856827218e-01,1.176131051653821924e+00
2.254756824041431740e-01,1.176926454576566305e+00
2.273370649659898213e-01,1.177699766217644051e+00
2.291978266101900585e-01,1.178474570607654037e+00
2.310577411457859498e-01,1.179251407863814771e+00
2.329196663499097930e-01,1.180023307316609538e+00
2.347887709309595117e-01,1.180777763735170849e+00
2.366569082672477786e-01,1.181534613188526039e+00
2.385243281626152068e-01,1.182293229822160230e+00
2.403959282769516648e-01,1.183041350365902078e+00
2.422720980997798423e-01,1.183778062655867824e+00
2.441478755915149623e-01,1.184515772649836984e+00
2.460233224560143539e-01,1.185254323433952095e+00
2.479026237770090568e-01,1.185982883314870007e+00
2.497865017311421687e-01,1.186699654571833795e+00
2.516699759952917281e-01,1.187417486654264165e+00
2.535530174421428695e-01,1.188136453232829348e+00
2.554397836687111178e-01,1.188845485784548073e+00
2.573310449415214807e-01,1.189542543171171252e+00
2.592220928332114593e-01,1.190240179168582602e+00
2.611129768446737165e-01,1.190938259082198414e+00
2.630059042654953605e-01,1.191630687417656542e+00
2.649047339622528363e-01,1.192306855688832545e+00
2.668034212919709325e-01,1.192983423959524281e+00
2.687020840410307421e-01,1.193660061209171896e+00
2.706005355329675344e-01,1.194337290813452190e+00
2.725066531665558123e-01,1.194992619626917163e+00
2.744128715162321153e-01,1.195647669094999976e+00
2.763191969505325307e-01,1.196302406806527108e+00
2.782255779472854740e-01,1.196956982759624477e+00
2.801357036070742934e-01,1.197600443604665443e+00
2.820494394840059593e-01,1.198233194095213339e+00
2.839632192632360885e-01,1.198865811763269784e+00
2.858773434657842505e-01,1.199497386572375701e+00
2.877914887572421976e-01,1.200128897460006616e+00
2.897119635422329975e-01,1.200740858474807826e+00
2.916332383512486581e-01,1.201350334732638858e+00
2.935547610808316166e-01,1.201959028317116873e+00
2.954765501767767644e-01,1.202566880990866505e+00
2.973994640785836974e-01,1.203171122622849420e+00
2.993279977372701461e-01,1.203757224919804969e+00
3.012566834687527284e-01,1.204342826790920196e+00
3.031859787329762579e-01,1.204926417163679320e+00
3.051155779333605822e-01,1.205509001073544972e+00
3.070463663604166560e-01,1.206087588037829894e+00
3.089822936129414388e-01,1.206648786597829925e+00
3.109185575802768664e-01,1.207208820748190581e+00
3.128552572913658736e-01,1.207767347767539690e+00
3.147926956950659050e-01,1.208323306404444075e+00
3.167303984339908118e-01,1.208878342946130280e+00
3.186732080822453628e-01,1.209415208681779541e+00
3.206169998688419009e-01,1.209948529596349687e+00
3.225612183687642243e-01,1.210480290713796592e+00
3.245059512888117115e-01,1.211010170013225640e+00
3.264515321517427182e-01,1.211536926517717827e+00
3.283994405540769934e-01,1.212054917550569266e+00
3.303501772584958029e-01,1.212562248322658132e+00
3.323017951879076448e-01,1.213066177646298760e+00
3.342539095450132169e-01,1.213568177551296978e+00
3.362065734173014797e-01,1.214068039536388532e+00
3.381601464866109685e-01,1.214564335557561936e+00
3.401166850841229605e-01,1.215048725601278745e+00
3.420750030733359925e-01,1.215525956002030172e+00
3.440343101379621515e-01,1.215999108754956648e+00
3.459941544854915341e-01,1.216470026281521344e+00
3.479545378001280831e-01,1.216938700413056296e+00
3.499159957390927667e-01,1.217402856589308469e+00
3.518794342506741946e-01,1.217858469885320094e+00
3.538451351611722195e-01,1.218304314444923486e+00
3.558118435983774197e-01,1.218745694242039823e+00
3.577791520931202784e-01,1.219184384782711961e+00
3.597470251921972562e-01,1.219620540545073073e+00
3.617159192918493194e-01,1.220052066009716052e+00
3.636853754001134753e-01,1.220481013700357886e+00
3.656577326923533544e-01,1.220896378178651043e+00
3.676314478285312437e-01,1.221305287414915730e+00
3.696058639209082175e-01,1.221710790311871575e+00
3.715808548880327744e-01,1.222113486913358749e+00
3.735567629609502505e-01,1.222511664624506000e+00
3.755334480548757625e-01,1.222905958136689675e+00
3.775106847041539981e-01,1.223297479875883109e+00
3.794899838296423300e-01,1.223678388545520912e+00
3.814711073969195287e-01,1.224049741388984369e+00
3.834527651993636099e-01,1.224418229450746631e+00
3.854351976889933695e-01,1.224782536500276908e+00
3.874185133346395582e-01,1.225141996763832175e+00
3.894024085212463016e-01,1.225498240259101923e+00
3.913870180226663997e-01,1.225850494895904585e+00
3.933725826848254448e-01,1.226197318997987562e+00
3.953594731282107366e-01,1.226536379471980798e+00
3.973478875961731216e-01,1.226866479617204631e+00
3.993372809590398642e-01,1.227190625006237434e+00
4.013272281425734889e-01,1.227511339658911238e+00
4.033177298467813809e-01,1.227828609678403460e+00
4.053092400188371691e-01,1.228139488170549631e+00
4.073013240608991392e-01,1.228446649713874184e+00
4.092939605826691474e-01,1.228750218101194225e+00
4.112875187280994882e-01,1.229047680910749785e+00
4.132818318386195511e-01,1.229339995359668203e+00
4.152777882305190293e-01,1.229620905194634517e+00
4.172744701221828834e-01,1.229896621762468945e+00
4.192718281169071637e-01,1.230167378996958050e+00
4.212696930504520321e-01,1.230434370145269130e+00
4.232682438442018080e-01,1.230696196284305488e+00
4.252675333955612813e-01,1.230952304547601628e+00
4.272673173784499734e-01,1.231204515270304833e+00
4.292676904739413657e-01,1.231452034322321420e+00
4.312688587511981919e-01,1.231693029266154538e+00
4.332705053838492582e-01,1.231930000329205077e+00
4.352726433056499644e-01,1.232162813439581006e+00
4.372761529409079917e-01,1.232383485889963159e+00
4.392802593005210032e-01,1.232598666754565420e+00
4.412847897379399975e-01,1.232809882019674230e+00
4.432900332913962127e-01,1.233014226076594833e+00
4.452957487600237574e-01,1.233213851283719409e+00
4.473018740979670116e-01,1.233409327337182892e+00
4.493086046490970542e-01,1.233598511632094885e+00
4.513158497339437303e-01,1.233782123731179459e+00
4.533234793502587956e-01,1.233961482084138250e+00
4.553316092509969160e-01,1.234135184427362475e+00
4.573402856560346286e-01,1.234302421534815952e+00
4.593493181891198929e-01,1.234465307012919233e+00
4.613587509143812770e-01,1.234623225741781072e+00
4.633687499580474989e-01,1.234773750009569238e+00
4.653790738093668833e-01,1.234919831847035576e+00
4.673897189411825859e-01,1.235061474994120889e+00
4.694010267884760057e-01,1.235193362464834133e+00
4.714127446424846157e-01,1.235318801368662012e+00
4.734247281064481450e-01,1.235439934801634720e+00
4.754371200671468345e-01,1.235554113603502202e+00
4.774498151695573678e-01,1.235662753077834797e+00
4.794627476905850560e-01,1.235766910687577269e+00
4.814759936274294883e-01,1.235864885174351890e+00
4.834895420167102387e-01,1.235956373335410641e+00
4.855032907992706814e-01,1.236043314004933391e+00
4.875172681294624444e-01,1.236124883090684579e+00
4.895315320527880432e-01,1.236198997549179612e+00
4.915459574070641380e-01,1.236268506772228104e+00
4.935605406810747442e-01,1.236333404503620947e+00
4.955753734283144252e-01,1.236390036675816706e+00
4.975903295787154623e-01,1.236441927030281107e+00
4.996054027731369196e-01,1.236489157474866429e+00
5.016206378723503390e-01,1.236528978288212288e+00
5.036359738088866944e-01,1.236563089780922331e+00
5.056513845380157246e-01,1.236592501151716039e+00
5.076668830933356302e-01,1.236615387300011415e+00
5.096824434569048323e-01,1.236631587578402414e+00
5.116980352625427608e-01,1.236643055790344059e+00
5.137136552598063899e-01,1.236648906338000842e+00
5.157292812519350678e-01,1.236647090765769841e+00
5.177448945197974384e-01,1.236640519463940047e+00
5.197604910343320839e-01,1.236629190763880448e+00
5.217760218431537478e-01,1.236609347352649380e+00
5.237914947305961633e-01,1.236584667803102944e+00
5.258069061353844997e-01,1.236555216803864932e+00
5.278221943691646656e-01,1.236518182535092159e+00
5.298373637343422038e-01,1.236475353379477227e+00
5.318524266991897509e-01,1.236427746873587141e+00
5.338673250209575727e-01,1.236373497862368831e+00
5.358820273436810666e-01,1.236312504739170537e+00
5.378965784418019425e-01,1.236246736376283906e+00
5.399109395732447636e-01,1.236175270059678200e+00
5.419250118581223630e-01,1.236096125096539433e+00
5.439388884616374042e-01,1.236012214832032940e+00
5.459525655250504483e-01,1.235923542264759645e+00
5.479658465128800504e-01,1.235826290702703112e+00
5.499788876586589881e-01,1.235724284125752970e+00
5.519916855963934443e-01,1.235617534021475006e+00
5.540040658407263674e-01,1.235503148906648807e+00
5.560161130584859723e-01,1.235383116455611718e+00
5.580278725946987706e-01,1.235258340048122516e+00
5.600392020970746954e-01,1.235126765600936594e+00
5.620498751168945262e-01,1.234985574902701666e+00
5.640601878400590685e-01,1.234839340229557436e+00
5.660700658212229897e-01,1.234687193250909365e+00
5.680793592139001813e-01,1.234527538224550858e+00
5.700882675647844788e-01,1.234363138486731293e+00
5.720967656547071289e-01,1.234193746559374194e+00
5.741045443405856652e-01,1.234016036644288494e+00
5.761118979543243812e-01,1.233833632339529807e+00
5.781188236521903612e-01,1.233646542120041323e+00
5.801249973104692925e-01,1.233451540953110381e+00
5.821306518494639981e-01,1.233251313558065165e+00
5.841358406887250387e-01,1.233046457472464441e+00
5.861403022401482366e-01,1.232834579934378727e+00
5.881441199355779137e-01,1.232616730588343756e+00
5.901474232793655350e-01,1.232394202034975850e+00
5.921499074952135677e-01,1.232164392094488470e+00
5.941511015051309519e-01,1.231923630897646227e+00
5.961517099055601010e-01,1.231678054096226438e+00
5.981516462485532148e-01,1.231427030539062439e+00
6.001506309191447786e-01,1.231168550670702855e+00
6.021490255443857631e-01,1.230905567845810733e+00
6.041468068633751853e-01,1.230637933760205582e+00
6.061434916023951125e-01,1.230362240190564282e+00
6.081395569644924004e-01,1.230082125333198606e+00
6.101350018144996445e-01,1.229797601006430652e+00
6.121293510290549689e-01,1.229505489019893760e+00
6.141225907118809113e-01,1.229205967715524705e+00
6.161145339992554204e-01,1.228897891423187394e+00
6.181053283613252569e-01,1.228582461541546378e+00
6.200952467675454605e-01,1.228261574491036789e+00
6.220844684811676073e-01,1.227936391225475266e+00
6.240726611693703241e-01,1.227604957918679185e+00
6.260598533210035566e-01,1.227267595259197375e+00
6.280463277176405734e-01,1.226926032942761813e+00
6.300318360562976450e-01,1.226578880469916699e+00
6.320154580589367743e-01,1.226221151856813130e+00
6.339976634313900794e-01,1.225855634086339130e+00
6.359788530845453813e-01,1.225484627670613946e+00
6.379587578350318644e-01,1.225106832845577864e+00
6.399378843084493340e-01,1.224724992553720693e+00
6.419161413081494461e-01,1.224338654042292474e+00
6.438930015732479140e-01,1.223945235347484228e+00
6.458689092315218483e-01,1.223547082933853947e+00
6.478427800599789732e-01,1.223138933017284158e+00
6.498145922235691874e-01,1.222720944714547953e+00
6.517855749137766441e-01,1.222299078394044614e+00
6.537557322474236710e-01,1.221873359760308864e+00
6.557243565371566607e-01,1.221440605085984954e+00
6.576920905616460145e-01,1.221003835640084079e+00
6.596589324107700048e-01,1.220563060288983204e+00
6.616220672858735830e-01,1.220106048621263151e+00
6.635841884159437987e-01,1.219644718600271460e+00
6.655454327248007118e-01,1.219179665994850836e+00
6.675051865774193072e-01,1.218708366685047118e+00
6.694638957139809055e-01,1.218232756740026623e+00
6.714216465167415215e-01,1.217753217147399925e+00
6.733759248311159684e-01,1.217259713461338988e+00
6.753285723898444504e-01,1.216759802094294241e+00
6.772802587048332157e-01,1.216256142984321942e+00
6.792304788175276276e-01,1.215746830001646295e+00
6.811795524416744962e-01,1.215233157142688425e+00
6.831274849958171025e-01,1.214715187829552567e+00
6.850712266555052388e-01,1.214181683787703747e+00
6.870137170909220714e-01,1.213643652003207452e+00
6.889552879892503201e-01,1.213102306869084934e+00
6.908953866696788682e-01,1.212555703436531962e+00
6.928340167609587930e-01,1.212003926980393942e+00
6.947699870448356130e-01,1.211442906767732142e+00
6.967030500206498056e-01,1.210871920135824897e+00
6.986349270365173059e-01,1.210296941489064526e+00
7.005659201161708038e-01,1.209718997763431281e+00
7.024953956067225835e-01,1.209136003309224661e+00
7.044212968716297985e-01,1.208541378156787749e+00
7.063449084349724405e-01,1.207939321198969074e+00
7.082669303080239009e-01,1.207332204964799649e+00
7.101878491979489727e-01,1.206721614692822797e+00
7.121077715107404504e-01,1.206107898598605344e+00
7.140227061458848112e-01,1.205478793056625531e+00
7.159360019123215402e-01,1.204844721524443552e+00
7.178483157735776610e-01,1.204207687574559982e+00
7.197589416597945933e-01,1.203565607419755157e+00
7.216670935754024852e-01,1.202916259677111466e+00
7.235716675495256212e-01,1.202256444493036813e+00
7.254741484289025655e-01,1.201590618159910084e+00
7.273757980533092082e-01,1.200922426661747311e+00
7.292765178804849757e-01,1.200251589616809555e+00
7.311711235405846665e-01,1.199563691768107176e+00
7.330644763818899845e-01,1.198872340479469001e+00
7.349567544204894665e-01,1.198178048014499231e+00
7.368471018565816433e-01,1.197478519689649579e+00
7.387338552743667464e-01,1.196769388676820034e+00
7.406173999843895794e-01,1.196051741460130824e+00
7.424996318961314401e-01,1.195330660773823439e+00
7.443807726274863645e-01,1.194606744643596175e+00
7.462573192983410486e-01,1.193871005541074393e+00
7.481310198284958357e-01,1.193128042389839383e+00
7.500036714712391417e-01,1.192382434481708664e+00
7.518746486193178535e-01,1.191632632698807148e+00
7.537408423310340000e-01,1.190871047779788805e+00
7.556045074835628927e-01,1.190103252022539415e+00
7.574666121757229753e-01,1.189331679396203656e+00
7.593272206710802719e-01,1.188556518084956881e+00
7.611823761312653813e-01,1.187768384813829625e+00
7.630353989791910374e-01,1.186975251407641263e+00
7.648873716012005719e-01,1.186179671633098343e+00
7.667364404393407495e-01,1.185377372731840184e+00
7.685804893800584070e-01,1.184563598511270355e+00
7.704233863394367443e-01,1.183747212109996561e+00
7.722648132124326770e-01,1.182927513827892296e+00
7.741010325133956815e-01,1.182096257937681250e+00
7.759344282613083177e-01,1.181258750783195532e+00
7.777665425897757334e-01,1.180418444256935206e+00
7.795958990683007350e-01,1.179572194422939369e+00
7.814196450229811131e-01,1.178713876943761951e+00
7.832422268546418431e-01,1.177853091432577992e+00
7.850637469947654434e-01,1.176990067858434852e+00
7.868783817388057544e-01,1.176112657394815075e+00
7.886914651014568234e-01,1.175232042363785645e+00
7.905038097676161390e-01,1.174349905745498024e+00
7.923099501642651976e-01,1.173455149579321066e+00
7.941134859619766173e-01,1.172555142630804514e+00
7.959158070579154254e-01,1.171652703231502501e+00
7.977137086057833892e-01,1.170741517959898115e+00
7.995075385098787679e-01,1.169822316885538616e+00
8.012997659222702573e-01,1.168899994217190486e+00
8.030890748165585569e-01,1.167972049631686549e+00
8.048727010206561117e-01,1.167033201525584207e+00
8.066549817303985126e-01,1.166091802308308445e+00
8.084355304825636690e-01,1.165147151613979970e+00
8.102084467311005955e-01,1.164188232337943552e+00
8.119806019165782818e-01,1.163227908177416614e+00
8.137519363484395640e-01,1.162266073227496754e+00
8.155143870338407153e-01,1.161288053862370218e+00
8.172761282591712861e-01,1.160308756361549509e+00
8.190362639013654134e-01,1.159326578981471956e+00
8.207895485645465561e-01,1.158332225925909231e+00
8.225415189528801907e-01,1.157335552478544249e+00
8.242899805208453445e-01,1.156332743655877016e+00
8.260334641402317102e-01,1.155321300402491591e+00
8.277752091617068819e-01,1.154306863375149650e+00
8.295128390765525994e-01,1.153285419049376426e+00
8.312455039797687073e-01,1.152255549865722983e+00
8.329765827871568051e-01,1.151223017035349461e+00
8.347038788153346989e-01,1.150184200105233590e+00
8.364252773478902947e-01,1.149135608051863322e+00
8.381452965989262260e-01,1.148084757355767982e+00
8.398607036155489869e-01,1.147026401961303010e+00
8.415722581562924409e-01,1.145961818898092233e+00
8.432826944257963975e-01,1.144895444075159086e+00
8.449844931322212371e-01,1.143815334765900804e+00
8.466851785457623070e-01,1.142733473348244599e+00
8.483834026688585883e-01,1.141647760075091389e+00
8.500750707311863774e-01,1.140551853946039085e+00
8.517657681590424801e-01,1.139454448696718192e+00
8.534495820522846055e-01,1.138346520044125176e+00
8.551306601564888643e-01,1.137234435760079654e+00
8.568102876128490530e-01,1.136120160436160154e+00
8.584822915315740710e-01,1.134994482607115218e+00
8.601527668613033750e-01,1.133866532973911490e+00
8.618178165568112226e-01,1.132730606135982088e+00
8.634788690271276712e-01,1.131588826137648773e+00
8.651378371948753587e-01,1.130444019245340659e+00
8.667908573545641815e-01,1.129290649961920190e+00
8.684410689358172952e-01,1.128133256364489023e+00
8.700867789213913017e-01,1.126969496055423958e+00
8.717269769625203280e-01,1.125797954938707823e+00
8.733652100972122412e-01,1.124623669013094185e+00
8.749979214825982510e-01,1.123441721038633823e+00
8.766273964581281497e-01,1.122255310693771158e+00
8.782534916168606154e-01,1.121064293599547179e+00
8.798728711505083844e-01,1.119864140222566196e+00
8.814907937887829226e-01,1.118662026859994940e+00
8.831010480734257095e-01,1.117449657823699427e+00
8.847095581249377894e-01,1.116234977319886301e+00
8.863135834189884710e-01,1.115014387721062761e+00
8.879129790170513514e-01,1.113787730253878117e+00
8.895105466349721990e-01,1.112558697988498047e+00
8.910995492929522088e-01,1.111318606031482803e+00
8.926878964798993232e-01,1.110077676427578375e+00
8.942678571616480276e-01,1.108826088412176336e+00
8.958461404766394631e-01,1.107572383910975899e+00
8.974191240484484799e-01,1.106312043016711488e+00
8.989880535945227180e-01,1.105046652860970591e+00
9.005538401966570738e-01,1.103777379731992969e+00
9.021133130691364466e-01,1.102500353302989566e+00
9.036715050047102737e-01,1.101221761853703240e+00
9.052211682683791727e-01,1.099932851569396686e+00
9.067696001202937284e-01,1.098642457442683629e+00
9.083101743248461757e-01,1.097342706316282390e+00
9.098483991199085574e-01,1.096040161621412157e+00
9.113805990178160954e-01,1.094730544114755899e+00
9.129094005572058190e-01,1.093416952595098079e+00
9.144333828533010022e-01,1.092097778442642442e+00
9.159525397696542948e-01,1.090773045627945637e+00
9.174682588883162904e-01,1.089444381386778016e+00
9.189777096138711521e-01,1.088108600073030452e+00
9.204843313918417147e-01,1.086769626951410883e+00
9.219846627354579827e-01,1.085423615301048139e+00
9.234817004450855960e-01,1.084073935228500707e+00
9.249731645786579692e-01,1.082718109985693289e+00
9.264605399374525874e-01,1.081357789161648597e+00
9.279429941124667236e-01,1.079992121993804233e+00
9.294206329723690985e-01,1.078621231187800511e+00
9.308938215526175730e-01,1.077245577577384372e+00
9.323613499789816794e-01,1.075863869026316921e+00
9.338250206080764837e-01,1.074478091483447306e+00
9.352825177382018129e-01,1.073085805479080612e+00
9.367367713356071768e-01,1.071690145078008971e+00
9.381844745400157448e-01,1.070287678096499162e+00
9.396293863640565736e-01,1.068882346021456708e+00
9.410672416405144736e-01,1.067469784374576403e+00
9.425027272026820224e-01,1.066054822998500295e+00
9.439306850819725314e-01,1.064632256832289237e+00
9.453566720042536620e-01,1.063207721505447845e+00
9.467746876255982436e-01,1.061775244664483919e+00
9.481911159856016846e-01,1.060341203379175479e+00
9.495991491623578806e-01,1.058898913264312736e+00
9.510059717986306671e-01,1.057455446283406264e+00
9.524039870740436120e-01,1.056003443703522615e+00
9.538011698500145075e-01,1.054550643155157452e+00
9.551891365428615277e-01,1.053089032173457396e+00
9.565766340995116579e-01,1.051626978706252658e+00
9.579538875095895412e-01,1.050155268392804597e+00
9.593308030675284925e-01,1.048683243122598086e+00
9.606980338093845662e-01,1.047202217836793681e+00
9.620644502582516022e-01,1.045720442044536957e+00
9.634220407292308774e-01,1.044230576325811510e+00
9.647779442117158100e-01,1.042739175176503608e+00
9.661259807230732077e-01,1.041240660464162415e+00
9.674713020857743651e-01,1.039739707340734842e+00
9.688098805185516582e-01,1.038232738405072686e+00
9.701445602572017490e-01,1.036722315202588174e+00
9.714737859430602196e-01,1.035207089775676437e+00
9.727977742741674705e-01,1.033687286502578573e+00
9.741177618503952251e-01,1.032164004907987875e+00
9.754310187518637765e-01,1.030634919274483474e+00
9.767413256265389254e-01,1.029103301144382421e+00
