"tau","bridgeWeight","X","Y","Z"
0.29691409507923266,0.29287173030663655,1.6872659808809998,-1.2754065045336997,0.3102518913291057
0.29774812343619683,0.29344049692781693,1.7053581351038456,-1.2495165679542641,0.2841326572987035
0.29858215179316094,0.294008920497814,1.723557569560728,-1.2237959616535783,0.2579594939573915
0.2994161801501251,0.29457711568180533,1.7418813689014228,-1.1982270080216408,0.23175028761585423
0.3002502085070892,0.29514519716411763,1.7603455933586614,-1.1727911334823142,0.20552294832926085
0.3010842368640534,0.2957132796156928,1.778965239452178,-1.147468915869311,0.17929539759688787
0.3019182652210175,0.29628147766182805,1.7977542027744167,-1.1222401334542935,0.15308555605206375
0.3027522935779816,0.2968499058499286,1.8167252429259353,-1.0970838155376317,0.12691133115077788
0.3035863219349458,0.2974186786170094,1.8358899506647177,-1.0719782945096157,0.10079060486727742
0.3044203502919099,0.297987910256685,1.855258717329662,-1.0469012592872828,0.07474122140498701
0.30525437864887406,0.29855771488539207,1.8748407065945099,-1.0218298100295329,0.04878097493104058
0.30608840700583817,0.29912820640759535,1.8946438286042824,-0.9967405140309816,0.02292759734276187
0.30692243536280234,0.2996994984797399,1.9146747165421163,-0.9716094626928193,-0.0028012539257112334
0.30775646371976645,0.30027170447272206,1.9349387056700553,-0.9464123294670638,-0.028388008048387203
0.3085904920767306,0.3008449374326671,1.9554398148829264,-0.921124428668826,-0.053815192895770914
0.3094245204336947,0.3014193100398194,1.9761807308100565,-0.8957207750495805,-0.07906544705850022
0.3102585487906589,0.30199493456536664,1.9971627944949741,-0.8701761440231289,-0.10412153179814987
0.311092577147623,0.30257192282604084,2.018385990678724,-0.844465132434687,-0.12896634291718
0.3119266055045871,0.3031503861363617,2.039848939707788,-0.8185622197624914,-0.15358292254005912
0.3127606338615513,0.3037304352584076,2.0615488920829645,-0.7924418296405603,-0.17795447079769944
0.3135946622185154,0.3043121803490256,2.0834817256608282,-0.7660783915905439,-0.20206435740730957
