s,A_x,A_y,A_z,B_x,B_y,B_z
2.617993877991494,0.43127767696430447,0.0,0.0,0.14541517039489998,0.0839554877717508,0.0
2.6310838473814515,0.43115464870271336,0.0,0.0,0.14465830562594734,0.08289912186032374,0.0
2.644173816771409,0.430784955333681,0.0,0.0,0.14380323986548577,0.08181636303707215,0.0
2.6572637861613666,0.43016676488693917,0.0,0.0,0.14284706153884272,0.08070568191683253,0.0
2.670353755551324,0.42929700325654707,0.0,0.0,0.14178673217443782,0.07956548483390379,0.0
2.6834437249412817,0.4281713226257555,0.0,0.0,0.1406190839028995,0.07839411177922079,0.0
2.696533694331239,0.4267840565717505,0.0,0.0,0.1393408172495276,0.0771898343932651,0.0
2.7096236637211963,0.4251281611455522,0.0,0.0,0.13794849928997768,0.07595085404261827,0.0
2.722713633111154,0.4231951410000475,0.0,0.0,0.13643856224905923,0.0746753000125129,0.0
2.7358036025011114,0.4209749594010906,0.0,0.0,0.1348073026336323,0.07336122785272704,0.0
2.748893571891069,0.4184559306994938,0.0,0.0,0.1330508810028236,0.07200661791974386,0.0
2.7619835412810265,0.41562459356233017,0.0,0.0,0.13116532249220522,0.07060937416429218,0.0
2.7750735106709836,0.41246556295763187,0.0,0.0,0.1291465182232214,0.06916732322022849,0.0
2.788163480060941,0.4089613585553501,0.0,0.0,0.12699022774501714,0.06767821385823873,0.0
2.8012534494508987,0.4050922068488551,0.0,0.0,0.12469208267289111,0.06613971687604077,0.0
2.8143434188408563,0.40083581391689893,0.0,0.0,0.12224759170578682,0.06454942550564322,0.0
2.827433388230814,0.3961671053409752,0.0,0.0,0.1196521472244324,0.06290485642774314,0.0
2.8405233576207713,0.3910579293776633,0.0,0.0,0.11690103369173327,0.06120345149345409,0.0
2.8536133270107285,0.38547671907808556,0.0,0.0,0.1139894380975265,0.05944258026416009,0.0
2.866703296400686,0.3793881086769427,0.0,0.0,0.11091246271042624,0.05761954349124054,0.0
2.8797932657906435,0.3727524992888804,0.0,0.0,0.10766514041969863,0.055731577668510425,0.0
2.892883235180601,0.36552556882230447,0.0,0.0,0.10424245296920846,0.05377586080119315,0.0
2.9059732045705586,0.3576577211585483,0.0,0.0,0.1006393524026308,0.05174951954574637,0.0
2.919063173960516,0.3490934702074057,0.0,0.0,0.0968507860532293,0.04964963788443752,0.0
2.9321531433504733,0.3397707556718234,0.0,0.0,0.09287172542127384,0.04747326750666339,0.0
2.945243112740431,0.3296201895713633,0.0,0.0,0.08869719928603718,0.04521744007494235,0.0
2.9583330821303884,0.31856423626557945,0.0,0.0,0.08432233139544497,0.04287918155646751,0.0
